id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_mid_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_year_price_mid_peak_fix,var_year_price_off_peak,var_year_price_peak,var_year_price_mid_peak,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,var_6m_price_off_peak_fix,var_6m_price_peak_fix,var_6m_price_mid_peak_fix,var_6m_price_off_peak,var_6m_price_peak,var_6m_price_mid_peak,churn
900937b8062eaec84aa1e5f16cdfe57d,usilxuppasemubllopkaafesmlibmsdf,15295,0,1807,3/3/2012,3/3/2016,3/3/2012,3/6/2015,1313.84,1381,0,130.31,0.120372,0.103487,40.606701,f,140.32,31.32,31.32,1,156.02,4,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,1.5457422424242437e-05,3.7207544469697068e-06,1.7770272954544877e-06,0.005428942,0.001954419,0.000868631,0.005444399,0.00195814,0.000870408,1.1100320166666622e-05,2.896760166666666e-06,4.859999999979745e-10,0,0,0,1.1100320166666622e-05,2.896760166666666e-06,4.859999999979745e-10,0
99158224050f70b152be49f14f86686b,usilxuppasemubllopkaafesmlibmsdf,18262,0,1513,4/18/2012,4/18/2016,9/16/2013,4/21/2015,1310.31,1078,0,129.59,0.118646,0.102308,40.606701,f,110.9,32.48,32.48,1,159.02,4,lxidpiddsbxsbosboudacockeimpuepw,20,1.3523704265151687e-05,3.002629719696983e-06,5.466164454545459e-06,0.006434301,0.002316348,0.001029488,0.006447825,0.002319351,0.001034954,1.11003201666669e-05,2.896760166666666e-06,4.860000000000553e-10,0,0,0,1.11003201666669e-05,2.896760166666666e-06,4.860000000000553e-10,0
6a4526450ca4ee8a2cd6709b2a627c8d,foosdfpfkusacimwkcsosbicdxkicaua,7921,0,2037,7/2/2009,7/2/2016,7/2/2009,7/4/2015,1179.04,2037,0,0,0.144902,0,44.31137796,f,298.7,18.62,18.62,1,108.67,7,ldkssxwpmemidmecebumciepifcamkci,13.2,3.1067614772725324e-06,0,0,0.008380226,0,0,0.008383333,0,0,1.9528214999998922e-06,0,0,0.005267621,0,0,0.005269574,0,0,0
da81ccd181f3283287a174f4eca547de,foosdfpfkusacimwkcsosbicdxkicaua,52988,24114,9573,9/30/2011,9/30/2016,9/30/2011,10/1/2015,4608.72,5512,0,18.37,0.143166,0,44.31137796,t,797.2,10.84,10.84,2,362.56,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,4.702510878787934e-06,0,0,0.004788714,0,0,0.004793417,0,0,3.0360678666666977e-06,0,0,0.008428194,0,0,0.00843123,0,0,0
bd265cf7f018d2bea11e0cae69b493f1,foosdfpfkusacimwkcsosbicdxkicaua,1616,0,0,9/29/2009,9/29/2016,9/29/2009,9/30/2015,218.71,0,0,13.87,0.165793,0.088539,44.31137796,f,0,10.03,10.03,1,21.2,6,ldkssxwpmemidmecebumciepifcamkci,10.35,8.168659951515153e-05,1.595029606060619e-06,0,0.004788714,0,0,0.004870401,1.595029606060619e-06,0,7.900224670000001e-05,3.1311073666666744e-06,0,0.008428194,0,0,0.008507196,3.1311073666666744e-06,0,0
2c8177dd04a8d4760c8ae4630d5db435,MISSING,916711,0,66423,5/1/2010,5/1/2016,5/1/2010,5/2/2015,1013.87,0,0,19.47,0.144902,0,44.31137796,f,0,19.2,19.2,1,107.14,6,ldkssxwpmemidmecebumciepifcamkci,10.392,4.647466969697006e-06,0.000608945,0,0.008619647,0,0,0.008624295,0.000608945,0,3.637832166666706e-06,0.001217891,0,0.005267621,0,0,0.005271259,0.001217891,0,0
3beb7a9262b1e77bdd8520a546e7a579,foosdfpfkusacimwkcsosbicdxkicaua,2274,0,391,4/29/2013,4/29/2016,4/29/2013,4/30/2015,342.23,391,0,0,0.1457109999999999,0,44.31137796,f,57.66,30.98,30.98,1,35.18,3,lxidpiddsbxsbosboudacockeimpuepw,15,7.005211606060589e-06,0,0,0.007661891,0,0,0.007668897,0,0,3.3182406666666172e-06,0,0,0,0,0,3.3182406666666172e-06,0,0,0
7e6b8140b261e49bd1f6bfa03266355d,foosdfpfkusacimwkcsosbicdxkicaua,5759,0,365,11/6/2009,11/6/2016,12/4/2015,11/9/2015,593.6,0,0,13.57,0.167093,0.088449,45.81137796,f,0,18.99,18.99,1,70.63,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.504,4.300684606060586e-06,2.7881424242424003e-07,0,0.23032871414219908,0,0,0.23033301482680513,2.7881424242424003e-07,0,3.6607338666666304e-06,5.957782666666616e-07,0,0.4378157185199997,0,0,0.4378193792538663,5.957782666666616e-07,0,0
8a03a1cb07e0c84dc84f9832eae4d23f,lmkebamcaaclubfxadlmueccxoimlema,50538,0,4168,2/24/2010,2/23/2016,11/12/2015,6/23/2015,5445.84,4168,0,132.11,0.112922,0.09781,40.606701,f,422,18.96,18.96,1,447.52,6,ldkssxwpmemidmecebumciepifcamkci,19,1.980599026515146e-05,4.772474810606066e-06,8.326496969696924e-07,0.004021438,0.001447718,0.00064343,0.004041244,0.00145249,0.000644263,1.3974845500000003e-05,3.373596699999999e-06,7.862506666666622e-08,0,0,0,1.3974845500000003e-05,3.373596699999999e-06,7.862506666666622e-08,0
fdfe279dd0446c30e15ecfab16b9002b,foosdfpfkusacimwkcsosbicdxkicaua,2769,0,0,6/18/2012,10/18/2016,12/4/2013,10/19/2015,417.34,0,0,15.15,0.147506,0,45.80687796,f,0,18.12,18.12,1,52.79,4,lxidpiddsbxsbosboudacockeimpuepw,10.4,4.775758810606049e-06,0,0,0.23457865817492587,0,0,0.23458343393373648,0,0,3.2313785666666916e-06,0,0,0.46915762139999995,0,0,0.4691608527785666,0,0,0
cf6526ff2524fb9a3663f8fca1bdf6c3,foosdfpfkusacimwkcsosbicdxkicaua,2958,0,0,11/10/2009,11/10/2016,9/18/2015,11/11/2015,445.9,0,0,17.13,0.142881,0,46.30537836,f,0,28.02,28.02,1,26.77,6,ldkssxwpmemidmecebumciepifcamkci,13.856,1.3965720460218168e-05,0,0,0.3952270912390254,0,0,0.3952410569594856,0,0,1.0087574799999915e-05,0,0,0.7904545784373633,0,0,0.7904646660121634,0,0,0
882b924b96a0a422a5930cc87673051e,foosdfpfkusacimwkcsosbicdxkicaua,1366,0,341,2/7/2012,2/25/2016,12/17/2015,2/26/2015,258.84,341,30,18.7,0.186188,0,45.80687796,f,63.83,46.32,46.32,1,17.49,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0.000163785,0.000608945,0,0.18600313581856362,0,0,0.18616692037228333,0.000608945,0,3.3182406666666172e-06,0,0,0,0,0,3.3182406666666172e-06,0,0,0
0b0da18e644bac389ba02ab23e1487ed,foosdfpfkusacimwkcsosbicdxkicaua,5994,0,800,9/10/2011,9/14/2016,9/10/2011,9/15/2015,636.86,800,0,128.89,0.1152369999999999,0.100123,40.9390266,f,82.51,25.46,25.46,1,67.31,4,lxidpiddsbxsbosboudacockeimpuepw,17.2,1.4954563787878832e-05,2.4919993560606203e-06,1.8944723863636302e-06,0.050371707,0.038011404,0.032482669671517375,0.050386662,0.038013896,0.032484564,9.624758666666688e-06,2.943237766666682e-06,2.822335499999971e-06,0.073877909,0.055750438,0.047642014,0.073887533,0.055753382,0.047644836304907574,1
88cb009b746ab1b9a55dc5efcd1cc733,foosdfpfkusacimwkcsosbicdxkicaua,10,0,0,7/2/2010,7/2/2016,6/20/2015,7/4/2015,1.09,0,0,130.45,0.114603,0.098261,40.606701,f,0,35.59,35.59,1,0.11,6,lxidpiddsbxsbosboudacockeimpuepw,26.3,3.5598022909090905e-05,1.2044751356060604e-05,5.642649924242466e-07,0.007037428,0.002533545,0.00112606,0.007073026,0.00254559,0.001126624,1.5130464000000005e-05,3.5743601666666617e-06,2.616681666666681e-07,0.004423387,0.001592576,0.000707898,0.004438517,0.00159615,0.00070816,0
778ddcb8f3092f5b501e7ae19ce228f3,lmkebamcaaclubfxadlmueccxoimlema,2288838,0,237044,5/18/2010,5/18/2016,5/18/2010,5/20/2015,1263.69,0,0,0,0.1457109999999999,0,44.31137796,f,0,21.24,21.24,1,123.56,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.5,4.2324387500000446e-06,0,0,0.008380239,0,0,0.008384471,0,0,3.3182406666666172e-06,0,0,0,0,0,3.3182406666666172e-06,0,0,0
0019baf3ed1242cd99b3cb592030446f,foosdfpfkusacimwkcsosbicdxkicaua,528,0,150,1/21/2013,1/21/2017,1/21/2013,1/22/2016,142.05,150,0,18.37,0.273963,0,59.26637796,f,41.27,197.28,197.28,1,65.99,3,lxidpiddsbxsbosboudacockeimpuepw,13.15,0.001231134,0,0,18.60029782690946,0,0,18.601528960943483,0,0,3.318240666666734e-06,0,0,0,0,0,3.318240666666734e-06,0,0,1
616018ccf121480488737b3823361d1a,usilxuppasemubllopkaafesmlibmsdf,4043,14289,357,6/17/2013,6/17/2016,7/5/2013,6/23/2015,416.31,357,0,143.41,0.1169099999999999,0.100572,40.606701,t,35.61,29.85,29.85,2,48.81,3,lxidpiddsbxsbosboudacockeimpuepw,16.5,2.3240191356060782e-05,5.5421840833333354e-06,4.3457836363636236e-07,0.007238536,0.002605915,0.001158208,0.007261776,0.002611458,0.001158643,1.1100320166666681e-05,2.89676016666666e-06,4.860000000000553e-10,0,0,0,1.1100320166666681e-05,2.89676016666666e-06,4.860000000000553e-10,0
c84ec3bd5e20182784b1b971be72c299,lmkebamcaaclubfxadlmueccxoimlema,50243,28066,0,4/18/2011,4/18/2016,4/18/2011,4/19/2015,1429.06,0,0,19.61,0.146694,0,44.31137796,t,0,27.32,27.32,3,141.34,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,5.3957010606060655e-06,0,0,0.007661891,0,0,0.007667287,0,0,3.3182406666666172e-06,0,0,0,0,0,3.3182406666666172e-06,0,0,0
d263e956a4b3d8522299e10714087894,foosdfpfkusacimwkcsosbicdxkicaua,13561,277,2741,8/17/2012,8/17/2016,8/17/2012,8/18/2015,1997.35,2741,0,18.07,0.143166,0,44.31137796,t,397.57,11.7,11.7,2,152.17,3,lxidpiddsbxsbosboudacockeimpuepw,11,4.0976476060606345e-06,0,0,0.007661943,0,0,0.007666041,0,0,2.629133466666686e-06,0,0,0.008428194,0,0,0.008430823,0,0,0
2c75c74a7c0f2651b3ae5ec830c34b8f,foosdfpfkusacimwkcsosbicdxkicaua,1845,0,310,11/11/2009,11/11/2016,9/19/2015,11/12/2015,273.33,310,0,16.26,0.142881,0,46.30537836,f,44.81,28.02,28.02,1,21.61,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,1.4826568204545393e-05,0,0,0.3952271308349967,0,0,0.3952419574032013,0,0,3.163824699999851e-06,0,0,0.7904545784373633,0,0,0.7904577422620633,0,0,0
30056ab231d545b01bf64a4afee54001,foosdfpfkusacimwkcsosbicdxkicaua,13379,0,0,7/30/2012,7/30/2016,10/30/2013,7/31/2015,852.32,0,0,18.32,0.1457109999999999,0,44.31137796,f,0,17.62,17.62,1,86.03,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,4.593264696969694e-06,0.000608945,0,0.007661943,0,0,0.007666536,0.000608945,0,3.167822266666669e-06,0.001217891,0,0.008428194,0,0,0.008431362,0.001217891,0,0
f1bc4ec5aa7efda1226655623274648a,MISSING,2123,0,0,9/17/2009,9/17/2016,9/17/2009,9/18/2015,316.47,0,0,16.44,0.144902,0,44.31137796,f,0,12.82,12.82,1,29.17,6,ldkssxwpmemidmecebumciepifcamkci,13.2,4.024733719696758e-06,0,0,0.006464779,0,0,0.006468804,0,0,2.714893366666558e-06,0,0,0.009481719,0,0,0.009484433,0,0,0
cfe53ea9433504883086fc113f19bf3d,lmkebamcaaclubfxadlmueccxoimlema,1676,0,131,10/22/2009,10/25/2016,9/20/2015,10/27/2015,26.77,38,0,133.73,0.1153599999999999,0.100243,41.27136420000001,f,3.74,37.44,37.44,1,3.28,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.001,3.041920493181773e-05,9.342001537878823e-06,1.075692424242416e-06,0.10427342963339926,0.08853556,0.081149151,0.10430384883833108,0.088544902,0.081150227,2.166992669999958e-05,6.7274433666666684e-06,1.3628966666666582e-06,0.18352043975270443,0.155823124,0.14282363057510397,0.18354210967940443,0.15582985099767166,0.14282499347177063,1
2377643ffe1711ed3a6f107d6846aa22,MISSING,18725,0,0,10/26/2010,10/25/2016,10/26/2010,10/28/2015,413.38,0,0,14.62,0.147506,0,45.80687796,f,0,26.2,26.2,1,50.78,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,15,4.242075818181815e-06,0,0,0.4265069285454541,0,0,0.42651117062127225,0,0,3.01065720000002e-06,0,0,0.7506521942400015,0,0,0.7506552048972015,0,0,0
0d933e7fe322dea60b3a4e9dfbfee9d8,foosdfpfkusacimwkcsosbicdxkicaua,41588,0,5111,10/3/2012,10/3/2016,9/18/2015,10/4/2015,4353.28,5111,0,141.68,0.115939,0.100823,40.606701,f,520.17,5.76,5.76,1,527.27,3,ldkssxwpmemidmecebumciepifcamkci,17.320999999999998,5.564447681818177e-05,3.6964497515151507e-05,0.000464963,1.1194476851832003,49.478029276102184,21.990237622465635,1.1195033296600185,49.47806624,21.990702585590203,0.000113749,5.2407817766666654e-05,0.000921027,2.170223105831769,99.21455831677278,44.09535937702542,2.1703368547435358,99.21461072459054,44.096280403718886,0
bf3c67d9664f3459e6e04e607a507e64,foosdfpfkusacimwkcsosbicdxkicaua,23481,7913,0,8/1/2009,8/1/2016,8/1/2009,8/2/2015,2560.4,0,0,16.49,0.1640569999999999,0.086803,44.31137796,t,0,14.7,14.7,2,194.14,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,3.8775606060607445e-06,7.842429924242491e-07,0,0.007661943,0,0,0.007665821,7.842429924242491e-07,0,2.5645266666666977e-06,1.153984166666659e-06,0,0.008428194,0,0,0.008430759,1.153984166666659e-06,0,0
987a0a5e856d2185db60c718da435160,lmkebamcaaclubfxadlmueccxoimlema,535973,147192,65016,5/13/2010,5/13/2016,5/13/2010,5/18/2015,1687.23,1651,0,16.11,0.1646369999999999,0.087381,44.31137796,t,180.55,17.22,17.22,2,165.61,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,2.794997537878784e-06,4.090358446969696e-06,0,0.008380194,0,0,0.008382989,4.090358446969696e-06,0,3.5697306666666378e-06,9.450150000000092e-08,0,0,0,0,3.5697306666666378e-06,9.450150000000092e-08,0,0
085b7eec474bd25f8140577833f0a6ac,ewpakwlliwisiwduibdlfmalxowmwpci,76233,0,7612,12/7/2011,12/7/2016,11/1/2015,12/8/2015,3844.96,4676,0,16.27,0.143478,0,44.31137796,f,671.99,2.8,2.8,1,294.93,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,6.172927356060794e-06,0,0,0,0,0,6.172927356060794e-06,0,0,3.937993366666827e-06,0,0,0,0,0,3.937993366666827e-06,0,0,0
4c14c36a57ab73b4b800fc995d3beb73,foosdfpfkusacimwkcsosbicdxkicaua,35055,0,6003,5/28/2012,5/28/2016,4/23/2014,6/3/2015,5154.28,6003,0,13.83,0.143166,0,44.31137796,f,869.45,21.81,21.81,1,454.73,4,lxidpiddsbxsbosboudacockeimpuepw,13.15,3.938260242424206e-06,0,0,0,0,0,3.938260242424206e-06,0,0,3.318240666666697e-06,0,0,0,0,0,3.318240666666697e-06,0,0,0
373fb825c489645f221952db53e35a60,MISSING,9219,0,2740,9/4/2009,9/4/2016,7/12/2015,9/5/2015,841.26,2740,0,16.86,0.16464,0.087382,44.31137796,f,247.16,10.08,10.08,1,98.01,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,4.794763537878889e-06,2.270039151515135e-06,0,0.00646476,0,0,0.006469554,2.270039151515135e-06,0,3.297889766666566e-06,4.6309826999999955e-06,0,0.009481719,0,0,0.009485016,4.6309826999999955e-06,0,0
c94671d9f76a07fe541480bc62edb60a,MISSING,4394,0,0,4/8/2011,4/8/2016,4/8/2011,4/12/2015,557.05,0,0,40.69,0.164635,0.086741,44.31137796,t,0,27.32,27.32,3,49.33,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,4.422846424242665e-06,1.0292533560605936e-06,0,0.007661891,0,0,0.007666314,1.0292533560605936e-06,0,3.5697306666668025e-06,9.450149999999311e-08,0,0,0,0,3.5697306666668025e-06,9.450149999999311e-08,0,0
8dcf72174797ae1837d423396bbb7e98,lmkebamcaaclubfxadlmueccxoimlema,1899670,0,218019,7/1/2010,7/1/2016,7/1/2010,7/4/2015,5249.29,0,0,44.53,0.1646369999999999,0.087381,44.31137796,f,0,16.66,16.66,1,453.85,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,3.893100771969695e-05,3.365572083333362e-06,0,0.008380258,0,0,0.008419189,3.365572083333362e-06,0,3.988681666666538e-07,2.253388166666656e-06,0,0.005267621,0,0,0.00526802,2.253388166666656e-06,0,0
b80d271d99d6f7196ef6b591cc99930c,MISSING,8471,0,0,12/7/2009,12/7/2016,10/17/2014,12/8/2015,868.97,0,0,15.98,0.146348,0,45.30837756,f,0,15.12,15.12,1,84.58,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,4.0612656060605835e-06,0,0,2.94545456505995e-13,0,0,4.06126590060604e-06,0,0,3.0629026666666692e-06,0,0,0,0,0,3.0629026666666692e-06,0,0,0
3c4ee938001975a4d07cf27a54de433c,MISSING,39375,0,3197,1/22/2010,1/22/2017,12/16/2015,1/24/2016,1366.21,944,0,132.5,0.1128599999999999,0.095969,40.606701,f,92.4,40.8,40.8,1,141.86,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,20.4,2.6166217356060616e-05,1.0189175787878754e-05,3.0082211742424282e-06,3.4363636433613883e-12,1.848000001321932e-12,8.797090905166813e-12,2.616622079242426e-05,1.0189177635878754e-05,3.0082299713333335e-06,1.9790521500000036e-05,9.489468166666636e-06,4.41448866666667e-06,0,0,0,1.9790521500000036e-05,9.489468166666636e-06,4.41448866666667e-06,0
054a060473c4f11a08dcdb183f9be82d,lmkebamcaaclubfxadlmueccxoimlema,1679,0,131,11/3/2009,3/17/2016,3/17/2015,12/18/2014,328.61,131,30,17.58,0.19923,0,45.80687796,f,26.37,43.8,43.8,2,18.55,6,lxidpiddsbxsbosboudacockeimpuepw,12.5,0.000402498,0,0,0.37005596,0,0,0.3704584580746307,0,0,2.7906058666666877e-06,0,0,0.010132526519999584,0,0,0.010135317125866251,0,0,0
5e8b2c437090e22ffe168d19c3aa79eb,lmkebamcaaclubfxadlmueccxoimlema,170442,0,29580,6/3/2010,6/3/2016,6/3/2010,6/21/2015,737.23,74,0,9.65,0.1457109999999999,0,44.31137796,f,10.89,22.44,22.44,1,83.38,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.8,4.001166969696951e-06,0,0,0.008619647,0,0,0.008623648,0,0,3.3182406666666172e-06,0,0,0,0,0,3.3182406666666172e-06,0,0,0
6c13700b7435b2547163d04008bf3975,MISSING,2374,0,0,12/2/2009,12/2/2016,12/2/2009,12/3/2015,356.98,0,0,16,0.146348,0,46.30537836,f,0,20.54,20.54,1,34.12,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,5.2790192424242304e-06,0,0,3.490909143860595e-13,0,0,5.2790195915151445e-06,0,0,3.3182406666666172e-06,0,0,0,0,0,3.3182406666666172e-06,0,0,0
f451b7678fe549050ed1df7e41a57f1d,MISSING,9818,0,1477,3/30/2004,3/30/2016,3/30/2004,3/31/2015,966.06,1477,0,131.79,0.115174,0.098837,40.606701,f,141.84,94.2,94.2,1,105.37,12,ldkssxwpmemidmecebumciepifcamkci,37.71,1.7229750628787755e-05,4.055422424242292e-06,3.796720363636347e-06,0.005428942,0.001954419,0.000868631,0.005446171,0.001958474,0.000872427,1.1100320166666681e-05,2.896760166666548e-06,4.860000000000553e-10,0,0,0,1.1100320166666681e-05,2.896760166666548e-06,4.860000000000553e-10,0
839492301e7c2d24c02c89315f307e39,usilxuppasemubllopkaafesmlibmsdf,2206,0,62,1/20/2012,8/26/2016,8/26/2014,8/27/2015,274.3,62,0,14.05,0.161165,0.083909,44.31137796,f,7.51,26.04,26.04,1,30.35,4,lxidpiddsbxsbosboudacockeimpuepw,10.392,2.3665380606059603e-06,1.059051174242485e-06,0,0.00766193,0,0,0.007664297,1.059051174242485e-06,0,2.143631466666677e-06,1.5013025666667226e-06,0,0.008428194,0,0,0.008430338,1.5013025666667226e-06,0,1
408e0c75cd8f58197c06edb73428bb0d,foosdfpfkusacimwkcsosbicdxkicaua,3118110,468369,289924,2/1/2012,2/1/2016,2/1/2012,2/9/2015,3269.76,3690,0,39.77,0.1186359999999999,0.10175,40.606701,t,353.43,24,24,2,387.56,4,lxidpiddsbxsbosboudacockeimpuepw,16,8.898096245454546e-05,8.948459571969642e-05,0.001150487,2.801678371946607,121.17581923952761,53.85591553166558,2.801767352909062,121.17590872412333,53.857066018830025,0.000149293,9.43801178999996e-05,0.001507229,3.652555311939318,157.9773491107334,70.21213439055421,3.6527046049762846,157.9774434908513,70.21364161967968,0
6179f9b2f03fe9aaceb4f82e67d0842a,MISSING,0,0,0,5/5/2011,5/5/2016,5/5/2011,5/6/2015,0,0,0,131.42,0.1169099999999999,0.100572,40.606701,f,0,31.26,31.26,1,0,5,ldkssxwpmemidmecebumciepifcamkci,17.25,2.238087651515152e-05,5.394652083333298e-06,4.2698390151515897e-07,0.007037517,0.002533506,0.001126003,0.007059898,0.002538901,0.00112643,1.1100320166666681e-05,2.89676016666666e-06,4.860000000000553e-10,0,0,0,1.1100320166666681e-05,2.89676016666666e-06,4.860000000000553e-10,0
08c71e940a19496b078df652dcaa3e98,MISSING,2002,0,0,4/6/2010,4/6/2016,4/6/2010,4/8/2015,303.09,0,0,16.79,0.146694,0,44.31137796,f,0,21.38,21.38,1,31.06,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,5.3957010606060655e-06,0,0,0.007661891,0,0,0.007667287,0,0,3.3182406666666172e-06,0,0,0,0,0,3.3182406666666172e-06,0,0,0
1eb6d6268118c75576a55f49a66b8c57,MISSING,4664,0,0,12/29/2009,12/29/2016,11/1/2015,12/30/2015,696.93,0,0,18.47,0.144038,0,45.81137796,f,0,19.52,19.52,1,57.34,6,lxidpiddsbxsbosboudacockeimpuepw,12.5,8.26402578787878e-06,0,0,3.490909143860595e-13,0,0,8.264026136969693e-06,0,0,6.104544666666635e-06,0,0,0,0,0,6.104544666666635e-06,0,0,0
9c19c00c6d3dc0b8ad7a180c6ca03672,foosdfpfkusacimwkcsosbicdxkicaua,14878,0,0,10/14/2009,10/14/2016,10/14/2009,10/15/2015,932.03,0,0,15.98,0.146348,0,45.80687796,f,0,18.12,18.12,1,88.02,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392,4.442241545454527e-06,0,0,0.42650674551520174,0,0,0.4265111877567472,0,0,2.9870699999999604e-06,0,0,0.7506521942400015,0,0,0.7506551813100015,0,0,0
cf8c5db0c02e3f92592daccba41c918c,foosdfpfkusacimwkcsosbicdxkicaua,35323,20175,4444,4/27/2012,3/23/2016,6/20/2014,3/25/2015,4651.56,4444,24,142.4,0.148299,0.125137,41.1052014,t,591.62,144.35,144.35,2,606.29,4,lxidpiddsbxsbosboudacockeimpuepw,43.6,9.268685333333152e-06,5.985415174242442e-06,1.857769933333334e-05,0.00721136,0.002638236,0.00119618,0.007220629,0.002644221,0.001214758,1.1100320166666323e-05,2.896760166666632e-06,4.860000000000553e-10,0,0,0,1.1100320166666323e-05,2.896760166666632e-06,4.860000000000553e-10,0
913bb512f7ca698b02149c9189c7c606,foosdfpfkusacimwkcsosbicdxkicaua,23654,0,0,5/16/2013,5/16/2016,4/15/2014,5/20/2015,2422.65,0,0,130.85,0.1169099999999999,0.100572,40.606701,f,0,23.4,23.4,1,322.93,3,lxidpiddsbxsbosboudacockeimpuepw,22,1.682298033333349e-05,3.1309195378787497e-06,2.831827333333357e-06,0,0,0,1.682298033333349e-05,3.1309195378787497e-06,2.831827333333357e-06,1.1100320166666681e-05,2.89676016666666e-06,4.860000000000553e-10,0,0,0,1.1100320166666681e-05,2.89676016666666e-06,4.860000000000553e-10,0
6813b5d674d951ff92baf485658f5ce7,lmkebamcaaclubfxadlmueccxoimlema,1563319,0,17616,4/7/2010,4/7/2016,4/7/2010,4/8/2015,975.54,0,0,0,0.146694,0,44.31137796,t,0,27.32,27.32,2,103.34,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,5.3957010606060655e-06,0,0,0.007661891,0,0,0.007667287,0,0,3.3182406666666172e-06,0,0,0,0,0,3.3182406666666172e-06,0,0,0
1da8be069526d166b7cfd15284c68873,lmkebamcaaclubfxadlmueccxoimlema,1740024,0,222684,5/1/2010,5/1/2016,5/1/2010,5/2/2015,2705.19,4443,0,16.56,0.161454,0.084198,44.31137796,f,484.44,22.95,22.95,1,258.44,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,6.892939999999891e-06,2.404378787878752e-07,0,0.008380194,0,0,0.008387087,2.404378787878752e-07,0,3.5697306666666378e-06,9.450150000000092e-08,0,0,0,0,3.5697306666666378e-06,9.450150000000092e-08,0,0
c6e395b4ce0f5400b8de1bf1a4d4b571,foosdfpfkusacimwkcsosbicdxkicaua,8570,0,0,6/10/2010,6/10/2016,4/29/2015,6/14/2015,1276.28,0,0,18.71,0.14398,0,44.31137796,f,0,16.92,16.92,1,114.66,6,lxidpiddsbxsbosboudacockeimpuepw,10.392,6.055520992424238e-06,0,0,0.008619647,0,0,0.008625703,0,0,3.318240666666709e-06,0,0,0,0,0,3.318240666666709e-06,0,0,0
7d887f3330110231b51aad27f2ded024,ewpakwlliwisiwduibdlfmalxowmwpci,4936,0,793,1/26/2011,1/26/2017,1/26/2011,1/27/2016,0.15,0,0,19.54,0.146694,0,44.31137796,f,0,25.92,25.92,1,0.03,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,5.551029424242396e-06,0,0,3.8181818111259284e-13,0,0,5.551029806060577e-06,0,0,3.318240666666697e-06,0,0,0,0,0,3.318240666666697e-06,0,0,0
61b8d915f76bf6ab25dcf097e5384366,usilxuppasemubllopkaafesmlibmsdf,10450,0,1978,8/9/2012,8/9/2016,10/30/2013,8/10/2015,1564.01,1978,0,6.51,0.1457109999999999,0,44.31137796,f,291.32,11.7,11.7,1,141.83,3,lxidpiddsbxsbosboudacockeimpuepw,11,4.080502272727274e-06,0,0,0.00766193,0,0,0.007666011,0,0,2.620089999999969e-06,0,0,0.008428194,0,0,0.008430814,0,0,0
71437410625520c4e4cc494f113275ee,foosdfpfkusacimwkcsosbicdxkicaua,6060,0,1232,7/29/2009,7/29/2016,7/29/2009,7/31/2015,901.19,1232,0,25.33,0.144902,0,44.31137796,f,180.61,19.04,19.04,1,87,7,lxidpiddsbxsbosboudacockeimpuepw,13.5,3.1067614772725324e-06,0,0,0.008380226,0,0,0.008383333,0,0,1.9528214999998922e-06,0,0,0.005267621,0,0,0.005269574,0,0,0
